time_utc,era5_hour,valid_fraction,mean_no2,blh,cluster,u10,u100,u850,v10,v100,v850,ws10,wd10,ws100,wd100,ws850,wd850
2021-05-21 08:25:00,2021-05-21 08:00:00,1.2171945701357465,4.1024903941720506e-05,1785.668701171875,C3_dehu_talegaon,2.672560691833496,3.2815260887145996,2.943720817565918,-1.1496628522872925,-1.5495296716690063,-1.9541161060333252,2.909347921006164,293.2760588691201,3.6289744659197036,295.276581955598,3.5332792145017073,303.57720978522167
2021-05-22 08:06:00,2021-05-22 08:00:00,1.171945701357466,4.74292325109395e-05,1009.598876953125,C1_shivajinagar_kasarwadi,3.420288562774658,4.4460320472717285,4.490777969360352,-0.6253566145896912,-0.883913516998291,-1.2928409576416016,3.476987884370352,280.36136364463675,4.533045783013836,281.2443316911663,4.673170712893756,286.0604731906073
2021-05-22 08:06:00,2021-05-22 08:00:00,1.171945701357466,4.74292325109395e-05,1105.02099609375,C2_pcmc,3.3837833404541016,4.348726749420166,4.305765151977539,-0.8431722521781921,-1.1438809633255005,-1.48164701461792,3.4872523771556834,283.9920339291803,4.496652977424538,284.7371452032925,4.553558105472066,288.988735527256
2021-05-22 08:06:00,2021-05-22 08:00:00,1.171945701357466,4.74292325109395e-05,1105.02099609375,C3_dehu_talegaon,3.3837833404541016,4.348726749420166,4.305765151977539,-0.8431722521781921,-1.1438809633255005,-1.48164701461792,3.4872523771556834,283.9920339291803,4.496652977424538,284.7371452032925,4.553558105472066,288.988735527256
2021-05-23 07:47:00,2021-05-23 08:00:00,1.2171945701357465,4.6595306225052345e-05,1407.661376953125,C1_shivajinagar_kasarwadi,2.6282505989074707,3.25510311126709,3.0178003311157227,-1.976811170578003,-2.633669853210449,-3.0988097190856934,3.288690258260795,306.94827217880714,4.187112747549347,308.97595923554195,4.3254757557501256,315.75879034907916
2021-05-23 07:47:00,2021-05-23 08:00:00,1.2171945701357465,4.6595306225052345e-05,1356.7825927734375,C2_pcmc,2.700974941253662,3.342691421508789,2.84597110748291,-2.1387994289398193,-2.8115806579589844,-3.029569149017334,3.4452472524498905,308.3743647575798,4.367902441176717,310.06762196643103,4.156662215444637,316.78978794123924
2021-05-23 07:47:00,2021-05-23 08:00:00,1.2171945701357465,4.6595306225052345e-05,1356.7825927734375,C3_dehu_talegaon,2.700974941253662,3.342691421508789,2.84597110748291,-2.1387994289398193,-2.8115806579589844,-3.029569149017334,3.4452472524498905,308.3743647575798,4.367902441176717,310.06762196643103,4.156662215444637,316.78978794123924
2021-05-24 07:28:00,2021-05-24 07:00:00,1.2171945701357465,4.040328850593157e-05,1301.58056640625,C1_shivajinagar_kasarwadi,2.591747999191284,3.252915143966675,2.7665348052978516,-2.59097957611084,-3.4866809844970703,-4.350420951843262,3.6647418538193834,314.9915049752418,4.768479969707453,316.9865327844477,5.1555676008720175,327.5467615971224
2021-05-24 07:28:00,2021-05-24 07:00:00,1.2171945701357465,4.040328850593157e-05,1324.8299560546875,C2_pcmc,2.683128595352173,3.359999895095825,2.787419319152832,-2.6826748847961426,-3.5592145919799805,-4.14886474609375,3.7941960408909448,314.9951553015284,4.894650938198471,316.6491769417576,4.998278217763192,326.1047771490686
2021-05-24 07:28:00,2021-05-24 07:00:00,1.2171945701357465,4.040328850593157e-05,1324.8299560546875,C3_dehu_talegaon,2.683128595352173,3.359999895095825,2.787419319152832,-2.6826748847961426,-3.5592145919799805,-4.14886474609375,3.7941960408909448,314.9951553015284,4.894650938198471,316.6491769417576,4.998278217763192,326.1047771490686
2021-05-25 07:09:00,2021-05-25 07:00:00,0.9683257918552036,3.6007744959935376e-05,1311.8406982421875,C1_shivajinagar_kasarwadi,3.1294515132904053,3.989128351211548,3.9651784896850586,-2.4592816829681396,-3.350576877593994,-4.211418151855469,3.9801423555217483,308.16205908335576,5.209559522177214,310.0278091785869,5.784348131366127,316.7249512503387
2021-05-25 07:09:00,2021-05-25 07:00:00,0.9683257918552036,3.6007744959935376e-05,1306.8388671875,C2_pcmc,3.072164535522461,3.883906602859497,3.7806529998779297,-2.4779598712921143,-3.3446884155273438,-4.025306701660156,3.946958329784591,308.88910478580635,5.125589829151218,310.73391335959843,5.52235739045529,316.7951716231965
2021-05-25 07:09:00,2021-05-25 07:00:00,0.9683257918552036,3.6007744959935376e-05,1306.8388671875,C3_dehu_talegaon,3.072164535522461,3.883906602859497,3.7806529998779297,-2.4779598712921143,-3.3446884155273438,-4.025306701660156,3.946958329784591,308.88910478580635,5.125589829151218,310.73391335959843,5.52235739045529,316.7951716231965
2021-05-26 08:31:00,2021-05-26 09:00:00,1.2171945701357465,2.9881039956351264e-05,1258.923583984375,C1_shivajinagar_kasarwadi,5.169773578643799,6.917599678039551,7.956315040588379,-1.6911144256591797,-2.4183363914489746,-3.495413064956665,5.439340663638938,288.11373651827796,7.328133200742147,289.26920979124816,8.690273961145449,293.7171146852675
2021-05-26 08:31:00,2021-05-26 09:00:00,1.2171945701357465,2.9881039956351264e-05,1229.198486328125,C2_pcmc,5.397191524505615,7.189765930175781,8.121973037719727,-1.979217529296875,-2.767453670501709,-3.904550075531006,5.748650135507576,290.1386176003578,7.703994674783323,291.0524981487817,9.011767713261111,295.6754137991835
2021-05-26 08:31:00,2021-05-26 09:00:00,1.2171945701357465,2.9881039956351264e-05,1229.198486328125,C3_dehu_talegaon,5.397191524505615,7.189765930175781,8.121973037719727,-1.979217529296875,-2.767453670501709,-3.904550075531006,5.748650135507576,290.1386176003578,7.703994674783323,291.0524981487817,9.011767713261111,295.6754137991835
2021-05-27 08:12:00,2021-05-27 08:00:00,0.8642533936651584,2.612635164777678e-05,1046.4229736328125,C1_shivajinagar_kasarwadi,6.1614227294921875,8.436332702636719,9.719698905944824,0.029905200004577637,0.06341135501861572,-0.20148348808288574,6.161495303292073,269.7219102849613,8.436571013718966,269.56934669076486,9.721786997162356,271.18753682688885
2021-05-27 08:12:00,2021-05-27 08:00:00,0.8642533936651584,2.612635164777678e-05,1005.31298828125,C2_pcmc,6.347969055175781,8.682684898376465,9.851980209350586,-0.39579325914382935,-0.5326195359230042,-0.8760534524917603,6.360295860213815,273.56774989007073,8.699005725629886,273.5102805701775,9.890853537337328,275.0814651153246
2021-05-27 08:12:00,2021-05-27 08:00:00,0.8642533936651584,2.612635164777678e-05,1005.31298828125,C3_dehu_talegaon,6.347969055175781,8.682684898376465,9.851980209350586,-0.39579325914382935,-0.5326195359230042,-0.8760534524917603,6.360295860213815,273.56774989007073,8.699005725629886,273.5102805701775,9.890853537337328,275.0814651153246
2021-05-28 07:53:00,2021-05-28 08:00:00,0.746606334841629,2.775024392583109e-05,966.9371337890625,C1_shivajinagar_kasarwadi,4.743782043457031,6.303796768188477,6.651673316955566,0.41846686601638794,0.5228395462036133,0.07358789443969727,4.762203543925747,264.95877303170533,6.325441872762557,265.2587161020311,6.652080358332026,269.36615892356645
2021-05-28 07:53:00,2021-05-28 08:00:00,0.746606334841629,2.775024392583109e-05,1102.751953125,C2_pcmc,4.888537406921387,6.394813537597656,6.7959442138671875,0.190201997756958,0.2281290888786316,-0.22818470001220703,4.892236173655194,267.7718739275474,6.3988813914491995,267.9568922051836,6.799773967957653,271.9230749995639
2021-05-28 07:53:00,2021-05-28 08:00:00,0.746606334841629,2.775024392583109e-05,1102.751953125,C3_dehu_talegaon,4.888537406921387,6.394813537597656,6.7959442138671875,0.190201997756958,0.2281290888786316,-0.22818470001220703,4.892236173655194,267.7718739275474,6.3988813914491995,267.9568922051836,6.799773967957653,271.9230749995639
2021-05-30 07:15:00,2021-05-30 07:00:00,1.2171945701357465,5.484195656311543e-05,1155.029296875,C1_shivajinagar_kasarwadi,3.0931496620178223,3.9314565658569336,3.134150505065918,0.4399798810482025,0.5182161927223206,0.06929302215576172,3.1242850585963113,261.9043666035003,3.9654632455262036,262.490973523802,3.1349164121750404,268.7334523301164
2021-05-30 07:15:00,2021-05-30 07:00:00,1.2171945701357465,5.484195656311543e-05,1212.389404296875,C2_pcmc,3.0332508087158203,3.8021998405456543,3.489389419555664,0.35096412897109985,0.37267249822616577,0.02486133575439453,3.0534875615269206,263.3999061283858,3.8204199269687003,264.40203669281556,3.4894779849316295,269.5917837369281
2021-05-30 07:15:00,2021-05-30 07:00:00,1.2171945701357465,5.484195656311543e-05,1212.389404296875,C3_dehu_talegaon,3.0332508087158203,3.8021998405456543,3.489389419555664,0.35096412897109985,0.37267249822616577,0.02486133575439453,3.0534875615269206,263.3999061283858,3.8204199269687003,264.40203669281556,3.4894779849316295,269.5917837369281
